step,loss,acc
890,1.3636670112609863,0.51
891,1.663499116897583,0.395
892,1.6404478549957275,0.415
893,1.8631384372711182,0.43
894,1.8737934827804565,0.38
895,1.7343498468399048,0.435
896,1.577582597732544,0.455
897,1.662428379058838,0.46
898,1.6534160375595093,0.42
899,1.42207932472229,0.475
900,1.5234647989273071,0.475
901,1.6268401145935059,0.425
902,1.7605104446411133,0.38
903,1.8266412019729614,0.4
904,1.7440911531448364,0.43
905,1.7174406051635742,0.46
906,1.7627607583999634,0.39
907,1.720932126045227,0.385
908,1.635837197303772,0.43
909,1.4803155660629272,0.49
910,1.8238147497177124,0.375
911,1.796849250793457,0.445
912,1.7696315050125122,0.36
913,1.79005765914917,0.405
914,1.6198136806488037,0.42
915,1.5937509536743164,0.47
916,1.5346739292144775,0.52
917,1.8097769021987915,0.38
918,1.6295706033706665,0.405
919,1.8590331077575684,0.385
920,1.5835081338882446,0.455
921,1.4463763236999512,0.465
922,1.5528069734573364,0.485
923,1.528968095779419,0.435
924,1.7779078483581543,0.415
925,1.8087592124938965,0.345
926,1.890641450881958,0.42
927,1.7350338697433472,0.395
928,1.8014137744903564,0.43
929,1.7542287111282349,0.44
930,1.8955918550491333,0.39
931,1.9089715480804443,0.44
932,1.4620035886764526,0.45
933,1.6252467632293701,0.47
934,1.5827900171279907,0.425
935,1.6998300552368164,0.445
936,1.7042423486709595,0.39
937,1.7086223363876343,0.43
938,1.4944396018981934,0.48
939,1.8252763748168945,0.35
940,1.802712082862854,0.435
941,1.6622921228408813,0.46
942,1.5790082216262817,0.44
943,1.910736083984375,0.37
944,1.4792256355285645,0.495
945,1.6724809408187866,0.44
946,1.6196430921554565,0.42
947,1.607367992401123,0.405
